date,tenant_id,location_id,product_id,day_of_week,is_holiday,product_category,current_price,sales_last_7_day,target_sales_qty
2024-08-16,1002,107,290,Friday,False,Beverage,78.41,3181,852
2024-08-16,1002,109,274,Friday,False,Beverage,187.09,1495,939
2024-08-16,1002,105,272,Friday,False,Beverage,101.57,4595,984
2024-08-16,1002,105,280,Friday,False,Appetizer,449.95,2150,820
2024-08-16,1002,109,288,Friday,False,Main Course,230.35,3873,980
2024-08-16,1002,104,297,Friday,False,Appetizer,250.03,722,948
2024-08-16,1002,101,281,Friday,False,Main Course,88.72,1697,885
2024-08-16,1002,101,270,Friday,False,Beverage,114.04,4296,947
2024-08-16,1002,108,257,Friday,False,Main Course,166.85,4164,848
2024-08-16,1002,105,264,Friday,False,Beverage,359.13,6137,820
2024-08-16,1002,108,253,Friday,False,Main Course,239.23,2797,912
2024-08-16,1002,104,258,Friday,False,Appetizer,76.27,2900,976
2024-08-16,1002,101,291,Friday,False,Main Course,401.75,599,803
2024-08-16,1002,105,255,Friday,False,Beverage,330.55,1434,921
2024-08-16,1002,104,260,Friday,False,Main Course,213.17,4853,884
2024-08-16,1002,109,271,Friday,False,Beverage,429.11,205,483
2024-08-16,1002,106,251,Friday,False,Appetizer,290.56,722,949
2024-08-16,1002,106,252,Friday,False,Main Course,402.23,2167,820
2024-08-16,1002,108,261,Friday,False,Appetizer,431.65,1234,879
2024-08-17,1001,101,236,Saturday,True,Beverage,186.23,0,72
2024-08-17,1001,106,235,Saturday,True,Main Course,184.22,3760,918
2024-08-17,1001,106,221,Saturday,True,Main Course,191.33,944,989
2024-08-17,1001,104,209,Saturday,True,Main Course,391.2,4148,912
2024-08-17,1001,105,224,Saturday,True,Main Course,299.85,2207,834
2024-08-17,1001,105,246,Saturday,True,Beverage,404.8,4603,857
2024-08-17,1001,109,214,Saturday,True,Main Course,332.16,361,902
2024-08-17,1001,108,222,Saturday,True,Beverage,184.15,1693,911
2024-08-17,1001,107,231,Saturday,True,Appetizer,194.52,2343,907
2024-08-17,1001,109,218,Saturday,True,Beverage,403.52,352,928
2024-08-17,1001,108,216,Saturday,True,Dessert,196.09,5800,894
2024-08-17,1001,107,206,Saturday,True,Beverage,157.38,166,789
2024-08-17,1001,107,205,Saturday,True,Main Course,81.42,2748,804
2024-08-17,1001,102,212,Saturday,True,Beverage,153.19,452,945
2024-08-17,1001,107,208,Saturday,True,Beverage,416.47,4965,956
2024-08-17,1001,109,239,Saturday,True,Beverage,311.52,4303,998
2024-08-17,1001,102,248,Saturday,True,Beverage,319.43,3048,885
2024-08-17,1001,104,217,Saturday,True,Appetizer,421.36,2269,898
2024-08-17,1001,108,233,Saturday,True,Beverage,412.17,1596,842
2024-08-17,1001,108,225,Saturday,True,Appetizer,365.83,5536,949
2024-08-17,1001,103,228,Saturday,True,Main Course,316.04,0,70
2024-08-17,1001,109,250,Saturday,True,Dessert,393.15,138,568
2024-08-17,1001,108,204,Saturday,True,Dessert,269.39,3829,808
2024-08-17,1001,108,201,Saturday,True,Appetizer,279.24,1072,876
2024-08-18,1002,101,253,Sunday,True,Main Course,239.23,2617,897
2024-08-18,1002,101,296,Sunday,True,Beverage,293.71,2784,804
2024-08-18,1002,102,267,Sunday,True,Appetizer,122.45,5737,944
2024-08-18,1002,101,263,Sunday,True,Beverage,158.0,1286,928
2024-08-18,1002,102,280,Sunday,True,Appetizer,449.95,6188,898
2024-08-18,1002,108,281,Sunday,True,Main Course,88.72,3190,968
2024-08-18,1002,108,271,Sunday,True,Beverage,429.11,3502,987
2024-08-18,1002,108,284,Sunday,True,Dessert,151.52,678,934
2024-08-18,1002,104,298,Sunday,True,Main Course,414.54,1613,886
2024-08-18,1002,105,265,Sunday,True,Dessert,79.4,2849,884
2024-08-18,1002,101,277,Sunday,True,Appetizer,213.78,3049,924
2024-08-18,1002,107,270,Sunday,True,Beverage,114.04,2922,822
2024-08-18,1002,107,269,Sunday,True,Dessert,105.78,64,275
2024-08-18,1002,102,289,Sunday,True,Dessert,426.28,103,387
2024-08-18,1002,104,297,Sunday,True,Appetizer,250.03,1670,910
2024-08-18,1002,104,285,Sunday,True,Beverage,145.02,523,864
2024-08-18,1002,103,252,Sunday,True,Main Course,402.23,3766,877
2024-08-18,1002,103,290,Sunday,True,Beverage,78.41,3973,904
2024-08-18,1002,107,291,Sunday,True,Main Course,401.75,4821,970
2024-08-18,1002,106,273,Sunday,True,Main Course,124.85,262,951
2024-08-18,1002,101,287,Sunday,True,Beverage,347.74,4066,868
2024-08-18,1002,106,294,Sunday,True,Main Course,382.19,4916,877
2024-08-18,1002,108,300,Sunday,True,Main Course,53.98,3380,948
2024-08-18,1002,103,268,Sunday,True,Beverage,338.54,4944,922
2024-08-18,1002,108,257,Sunday,True,Main Course,166.85,4973,818
2024-08-18,1002,102,282,Sunday,True,Beverage,384.48,3220,827
2024-08-18,1002,101,286,Sunday,True,Dessert,315.32,2711,991
2024-08-18,1002,107,259,Sunday,True,Dessert,344.15,2842,969
2024-08-18,1002,102,295,Sunday,True,Beverage,428.22,5241,988
2024-08-18,1002,103,275,Sunday,True,Beverage,144.41,4213,986
2024-08-18,1002,108,292,Sunday,True,Beverage,339.87,1216,876
2024-08-18,1002,103,278,Sunday,True,Main Course,345.96,3902,858
2024-08-18,1002,108,266,Sunday,True,Beverage,74.78,3330,842
2024-08-18,1002,107,264,Sunday,True,Beverage,359.13,1205,862
2024-08-18,1002,108,258,Sunday,True,Appetizer,76.27,5695,883
2024-08-18,1002,101,254,Sunday,True,Beverage,212.04,5380,960
2024-08-18,1002,103,293,Sunday,True,Main Course,113.6,4101,860
2024-08-18,1002,107,276,Sunday,True,Main Course,241.47,2877,929
2024-08-18,1002,109,262,Sunday,True,Appetizer,394.35,191,558
2024-08-19,1003,102,316,Monday,False,Appetizer,248.18,1468,817
2024-08-19,1003,107,333,Monday,False,Main Course,206.89,464,811
2024-08-19,1003,103,310,Monday,False,Main Course,229.75,2501,816
2024-08-19,1003,103,325,Monday,False,Main Course,118.43,634,870
2024-08-19,1003,106,323,Monday,False,Beverage,166.14,426,825
2024-08-19,1003,101,308,Monday,False,Main Course,297.24,1026,924
2024-08-19,1003,106,334,Monday,False,Main Course,87.89,4604,888
2024-08-19,1003,106,335,Monday,False,Main Course,215.16,4500,988
2024-08-19,1003,104,343,Monday,False,Main Course,157.65,3842,912
2024-08-19,1003,107,344,Monday,False,Main Course,53.6,5957,808
2024-08-19,1003,101,315,Monday,False,Main Course,444.16,200,428
2024-08-19,1003,105,309,Monday,False,Main Course,79.14,4832,895
2024-08-19,1003,101,328,Monday,False,Main Course,263.16,434,719
2024-08-19,1003,108,342,Monday,False,Dessert,157.51,4850,893
2024-08-19,1003,105,314,Monday,False,Main Course,74.2,4848,910
2024-08-19,1003,108,319,Monday,False,Appetizer,184.32,1362,815
2024-08-19,1003,106,311,Monday,False,Main Course,243.31,3621,865
2024-08-19,1003,104,338,Monday,False,Beverage,94.74,2671,948
2024-08-19,1003,109,306,Monday,False,Beverage,128.68,25,40
2024-08-19,1003,102,303,Monday,False,Appetizer,268.16,1532,941
2024-08-19,1003,106,304,Monday,False,Appetizer,268.32,289,559
2024-08-19,1003,107,321,Monday,False,Appetizer,196.75,807,924
2024-08-19,1003,101,330,Monday,False,Appetizer,360.96,3623,854
2024-08-19,1003,102,347,Monday,False,Main Course,403.02,128,233
2024-08-19,1003,102,340,Monday,False,Main Course,193.09,2821,902
2024-08-19,1003,107,301,Monday,False,Beverage,78.79,2743,996
2024-08-19,1003,109,339,Monday,False,Appetizer,210.1,0,29
2024-08-19,1003,104,312,Monday,False,Beverage,259.25,1243,931
2024-08-19,1003,104,332,Monday,False,Main Course,119.68,75,160
2024-08-19,1003,106,317,Monday,False,Main Course,101.58,245,492
2024-08-20,1002,105,277,Tuesday,False,Appetizer,213.78,254,739
2024-08-20,1002,105,295,Tuesday,False,Beverage,428.22,616,879
2024-08-20,1002,108,262,Tuesday,False,Appetizer,394.35,5294,911
2024-08-20,1002,104,282,Tuesday,False,Beverage,384.48,2125,867
2024-08-20,1002,105,279,Tuesday,False,Dessert,229.07,1277,912
2024-08-20,1002,107,264,Tuesday,False,Beverage,359.13,2067,879
2024-08-20,1002,102,258,Tuesday,False,Appetizer,76.27,81,233
2024-08-20,1002,109,251,Tuesday,False,Appetizer,290.56,1908,952
2024-08-20,1002,109,281,Tuesday,False,Main Course,88.72,3343,875
2024-08-20,1002,103,288,Tuesday,False,Main Course,230.35,5388,891
2024-08-20,1002,104,285,Tuesday,False,Beverage,145.02,1387,836
2024-08-20,1002,102,267,Tuesday,False,Appetizer,122.45,6041,979
2024-08-20,1002,102,261,Tuesday,False,Appetizer,431.65,1357,814
2024-08-20,1002,108,298,Tuesday,False,Main Course,414.54,3295,952
2024-08-20,1002,109,280,Tuesday,False,Appetizer,449.95,34,57
2024-08-20,1002,108,275,Tuesday,False,Beverage,144.41,6075,896
2024-08-20,1002,104,278,Tuesday,False,Main Course,345.96,4998,871
2024-08-20,1002,104,274,Tuesday,False,Beverage,187.09,47,123
2024-08-20,1002,101,270,Tuesday,False,Beverage,114.04,5212,1000
2024-08-20,1002,102,253,Tuesday,False,Main Course,239.23,1485,871
2024-08-20,1002,109,256,Tuesday,False,Appetizer,220.52,473,975
2024-08-20,1002,108,292,Tuesday,False,Beverage,358.77,2092,872
2024-08-20,1002,104,276,Tuesday,False,Main Course,241.47,132,291
2024-08-20,1002,106,272,Tuesday,False,Beverage,101.57,2413,891
2024-08-21,1001,108,211,Wednesday,False,Appetizer,196.56,4715,976
2024-08-21,1001,108,250,Wednesday,False,Dessert,393.15,2961,982
2024-08-21,1001,106,205,Wednesday,False,Main Course,81.42,1238,863
2024-08-21,1001,106,220,Wednesday,False,Main Course,440.05,4340,932
2024-08-21,1001,104,247,Wednesday,False,Main Course,316.87,5689,804
2024-08-21,1001,108,203,Wednesday,False,Appetizer,49.31,4862,991
2024-08-21,1001,101,246,Wednesday,False,Beverage,404.8,22,50
2024-08-21,1001,103,242,Wednesday,False,Beverage,351.69,0,27
2024-08-21,1001,108,235,Wednesday,False,Main Course,184.22,5774,970
2024-08-21,1001,102,225,Wednesday,False,Appetizer,365.83,128,287
2024-08-21,1001,101,221,Wednesday,False,Main Course,191.33,2243,963
2024-08-21,1001,103,244,Wednesday,False,Dessert,421.11,161,360
2024-08-21,1001,101,214,Wednesday,False,Main Course,332.16,4057,979
2024-08-21,1001,104,239,Wednesday,False,Beverage,311.52,1296,933
2024-08-21,1001,101,231,Wednesday,False,Appetizer,194.52,2992,845
2024-08-21,1001,101,237,Wednesday,False,Appetizer,365.4,1769,841
2024-08-21,1001,109,216,Wednesday,False,Dessert,196.09,1615,803
2024-08-21,1001,106,206,Wednesday,False,Beverage,154.75,2450,870
2024-08-21,1001,107,245,Wednesday,False,Main Course,133.69,121,285
2024-08-21,1001,101,222,Wednesday,False,Beverage,184.15,2576,857
2024-08-21,1001,101,230,Wednesday,False,Appetizer,266.15,2444,888
2024-08-21,1001,108,243,Wednesday,False,Dessert,420.66,1648,802
2024-08-21,1001,103,229,Wednesday,False,Beverage,400.39,625,843
2024-08-21,1001,102,207,Wednesday,False,Appetizer,437.52,4843,947
2024-08-21,1001,107,226,Wednesday,False,Main Course,315.73,5856,886
2024-08-21,1001,107,219,Wednesday,False,Beverage,473.84,93,209
2024-08-21,1001,109,232,Wednesday,False,Beverage,346.13,459,754
2024-08-21,1001,109,213,Wednesday,False,Dessert,102.09,2845,986
2024-08-21,1001,109,209,Wednesday,False,Main Course,391.2,1360,858
2024-08-21,1001,104,227,Wednesday,False,Appetizer,305.48,1864,915
2024-08-21,1001,108,238,Wednesday,False,Beverage,407.19,92,175
2024-08-22,1002,107,275,Thursday,False,Beverage,144.41,1582,915
2024-08-22,1002,103,278,Thursday,False,Main Course,345.96,4738,870
2024-08-22,1002,106,253,Thursday,False,Main Course,239.23,6392,918
2024-08-22,1002,104,284,Thursday,False,Dessert,151.52,3468,905
2024-08-22,1002,108,254,Thursday,False,Beverage,212.04,2108,812
2024-08-22,1002,109,296,Thursday,False,Beverage,293.71,2980,954
2024-08-22,1002,102,289,Thursday,False,Dessert,426.28,490,912
2024-08-22,1002,101,261,Thursday,False,Appetizer,431.65,4096,967
2024-08-22,1002,102,271,Thursday,False,Beverage,429.11,1453,844
2024-08-22,1002,104,283,Thursday,False,Beverage,194.37,4096,854
2024-08-22,1002,102,264,Thursday,False,Beverage,359.13,4632,836
2024-08-22,1002,108,273,Thursday,False,Main Course,124.85,3792,860
2024-08-22,1002,101,262,Thursday,False,Appetizer,394.35,5716,819
2024-08-22,1002,107,252,Thursday,False,Main Course,402.23,6150,991
2024-08-22,1002,104,256,Thursday,False,Appetizer,220.52,4315,838
2024-08-22,1002,105,290,Thursday,False,Beverage,78.41,28,80
2024-08-22,1002,107,291,Thursday,False,Main Course,401.75,5702,876
2024-08-22,1002,103,280,Thursday,False,Appetizer,449.95,1346,910
2024-08-22,1002,106,265,Thursday,False,Dessert,79.4,1313,840
2024-08-22,1002,105,270,Thursday,False,Beverage,114.04,308,674
2024-08-22,1002,108,266,Thursday,False,Beverage,74.78,4172,852
2024-08-22,1002,108,258,Thursday,False,Appetizer,76.27,6387,947
2024-08-22,1002,102,276,Thursday,False,Main Course,241.47,3401,925
2024-08-22,1002,102,268,Thursday,False,Beverage,338.54,5954,977
2024-08-22,1002,103,251,Thursday,False,Appetizer,290.56,1507,914
2024-08-22,1002,103,292,Thursday,False,Beverage,358.77,2304,826
2024-08-22,1002,104,300,Thursday,False,Main Course,53.98,2362,941
2024-08-22,1002,105,279,Thursday,False,Dessert,229.07,2189,916
2024-08-22,1002,105,267,Thursday,False,Appetizer,122.45,308,669
2024-08-23,1003,107,318,Friday,False,Main Course,161.62,1954,853
2024-08-23,1003,109,337,Friday,False,Main Course,163.76,2190,881
2024-08-23,1003,101,312,Friday,False,Beverage,259.25,1940,998
2024-08-23,1003,101,305,Friday,False,Appetizer,61.93,863,902
2024-08-23,1003,103,322,Friday,False,Beverage,187.93,2277,975
2024-08-23,1003,109,317,Friday,False,Main Course,101.58,892,870
2024-08-23,1003,105,324,Friday,False,Main Course,332.51,541,848
2024-08-23,1003,107,319,Friday,False,Appetizer,184.32,1994,978
2024-08-23,1003,106,342,Friday,False,Dessert,157.51,1466,909
2024-08-23,1003,107,326,Friday,False,Appetizer,259.82,1223,926
2024-08-23,1003,102,304,Friday,False,Appetizer,268.32,3123,861
2024-08-23,1003,101,311,Friday,False,Main Course,243.31,2076,996
2024-08-23,1003,107,341,Friday,False,Main Course,214.67,161,471
2024-08-23,1003,106,323,Friday,False,Beverage,166.14,1251,886
2024-08-23,1003,107,302,Friday,False,Appetizer,132.64,3508,800
2024-08-23,1003,104,307,Friday,False,Main Course,240.83,4808,863
2024-08-23,1003,105,345,Friday,False,Appetizer,336.89,18,38
2024-08-23,1003,102,335,Friday,False,Main Course,215.16,2278,841
2024-08-23,1003,101,330,Friday,False,Appetizer,360.96,4453,854
2024-08-23,1003,109,328,Friday,False,Main Course,263.16,135,240
2024-08-24,1003,106,315,Saturday,True,Main Course,444.16,2569,925
2024-08-24,1003,103,317,Saturday,True,Main Course,101.58,321,1000
2024-08-24,1003,103,321,Saturday,True,Appetizer,196.75,3734,863
2024-08-24,1003,106,340,Saturday,True,Main Course,193.09,91,397
2024-08-24,1003,102,349,Saturday,True,Main Course,129.91,3701,953
2024-08-24,1003,108,325,Saturday,True,Main Course,118.43,6488,821
2024-08-24,1003,101,329,Saturday,True,Dessert,247.4,1766,946
2024-08-24,1003,104,306,Saturday,True,Beverage,128.68,3282,985
2024-08-24,1003,104,313,Saturday,True,Main Course,241.64,2709,875
2024-08-24,1003,103,346,Saturday,True,Appetizer,95.95,2449,804
2024-08-24,1003,109,322,Saturday,True,Beverage,187.93,57,231
2024-08-24,1003,101,334,Saturday,True,Main Course,87.89,1299,981
2024-08-24,1003,102,336,Saturday,True,Appetizer,161.33,1584,986
2024-08-24,1003,104,335,Saturday,True,Main Course,215.16,1369,843
2024-08-24,1003,109,311,Saturday,True,Main Course,243.31,703,887
2024-08-24,1003,101,328,Saturday,True,Main Course,263.16,1153,882
2024-08-24,1003,106,347,Saturday,True,Main Course,403.02,3367,961
2024-08-24,1003,103,333,Saturday,True,Main Course,206.89,451,818
2024-08-24,1003,108,332,Saturday,True,Main Course,119.68,2517,937
2024-08-24,1003,104,337,Saturday,True,Main Course,163.76,2665,965
2024-08-24,1003,104,302,Saturday,True,Appetizer,132.64,1528,889
2024-08-24,1003,106,348,Saturday,True,Beverage,338.67,2996,870
2024-08-24,1003,106,307,Saturday,True,Main Course,240.83,183,625
2024-08-24,1003,106,316,Saturday,True,Appetizer,248.18,244,982
2024-08-24,1003,108,345,Saturday,True,Appetizer,336.89,350,984
2024-08-24,1003,105,314,Saturday,True,Main Course,74.2,5668,805
2024-08-24,1003,101,344,Saturday,True,Main Course,53.6,40,165
2024-08-24,1003,103,324,Saturday,True,Main Course,332.51,1239,845
2024-08-24,1003,106,339,Saturday,True,Appetizer,210.1,6413,821
2024-08-24,1003,106,343,Saturday,True,Main Course,157.65,1290,900
2024-08-24,1003,101,323,Saturday,True,Beverage,166.14,3319,999
2024-08-24,1003,109,320,Saturday,True,Appetizer,408.01,13,33
2024-08-24,1003,101,309,Saturday,True,Main Course,79.14,1318,884
2024-08-24,1003,106,326,Saturday,True,Appetizer,259.82,6229,912
2024-08-24,1003,104,331,Saturday,True,Beverage,127.49,1619,802
2024-08-24,1003,107,318,Saturday,True,Main Course,161.62,2807,836
2024-08-25,1002,107,296,Sunday,True,Beverage,293.71,2978,841
2024-08-25,1002,107,280,Sunday,True,Appetizer,449.95,4936,843
2024-08-25,1002,103,268,Sunday,True,Beverage,338.54,5794,969
2024-08-25,1002,103,291,Sunday,True,Main Course,401.75,831,875
2024-08-25,1002,102,256,Sunday,True,Appetizer,220.52,1772,948
2024-08-25,1002,106,298,Sunday,True,Main Course,414.54,3881,971
2024-08-25,1002,107,271,Sunday,True,Beverage,429.11,332,889
2024-08-25,1002,104,286,Sunday,True,Dessert,315.32,5957,848
2024-08-25,1002,108,275,Sunday,True,Beverage,144.41,6204,885
2024-08-25,1002,104,257,Sunday,True,Main Course,166.85,4652,843
2024-08-25,1002,101,287,Sunday,True,Beverage,347.74,4906,943
2024-08-25,1002,102,284,Sunday,True,Dessert,151.52,1521,813
2024-08-25,1002,103,264,Sunday,True,Beverage,359.13,2896,983
2024-08-25,1002,107,267,Sunday,True,Appetizer,122.45,4314,988
2024-08-25,1002,109,260,Sunday,True,Main Course,213.17,241,756
2024-08-25,1002,104,290,Sunday,True,Beverage,78.41,4352,960
2024-08-25,1002,105,283,Sunday,True,Beverage,194.37,5250,847
2024-08-25,1002,104,262,Sunday,True,Appetizer,394.35,2682,807
2024-08-25,1002,102,265,Sunday,True,Dessert,79.4,5439,870
2024-08-25,1002,108,278,Sunday,True,Main Course,345.96,2875,839
2024-08-25,1002,106,263,Sunday,True,Beverage,158.0,4578,925
2024-08-25,1002,108,288,Sunday,True,Main Course,230.35,2591,849
2024-08-26,1002,108,271,Monday,False,Beverage,429.11,4489,842
2024-08-26,1002,109,285,Monday,False,Beverage,145.02,1418,904
2024-08-26,1002,106,291,Monday,False,Main Course,401.75,3631,902
2024-08-26,1002,105,290,Monday,False,Beverage,78.41,108,255
2024-08-26,1002,102,267,Monday,False,Appetizer,122.45,6048,996
2024-08-26,1002,101,275,Monday,False,Beverage,144.41,6160,963
2024-08-26,1002,101,300,Monday,False,Main Course,53.98,1767,826
2024-08-26,1002,101,260,Monday,False,Main Course,213.17,2191,917
2024-08-26,1002,103,296,Monday,False,Beverage,293.71,1205,989
2024-08-26,1002,103,289,Monday,False,Dessert,426.28,2767,895
2024-08-26,1002,106,253,Monday,False,Main Course,239.23,6313,861
2024-08-26,1002,101,266,Monday,False,Beverage,74.78,2384,883
2024-08-26,1002,105,298,Monday,False,Main Course,414.54,5930,822
2024-08-26,1002,104,254,Monday,False,Beverage,212.04,348,632
2024-08-26,1002,103,264,Monday,False,Beverage,359.13,3879,867
2024-08-26,1002,103,251,Monday,False,Appetizer,290.56,2421,855
2024-08-26,1002,105,294,Monday,False,Main Course,382.19,125,223
2024-08-26,1002,103,293,Monday,False,Main Course,113.6,4937,820
2024-08-26,1002,105,299,Monday,False,Main Course,77.82,5040,918
2024-08-26,1002,104,283,Monday,False,Beverage,194.37,4855,923
2024-08-26,1002,106,292,Monday,False,Beverage,358.77,1901,970
2024-08-26,1002,102,262,Monday,False,Appetizer,394.35,712,962
2024-08-26,1002,107,281,Monday,False,Main Course,88.72,3731,869
2024-08-26,1002,106,272,Monday,False,Beverage,101.57,3304,898
2024-08-26,1002,108,280,Monday,False,Appetizer,449.95,2256,949
2024-08-26,1002,107,268,Monday,False,Beverage,338.54,1529,981
2024-08-26,1002,101,282,Monday,False,Beverage,384.48,6560,943
2024-08-26,1002,103,287,Monday,False,Beverage,347.74,3377,981
2024-08-27,1001,105,249,Tuesday,False,Main Course,192.13,4288,806
2024-08-27,1001,109,230,Tuesday,False,Appetizer,266.15,346,452
2024-08-27,1001,104,228,Tuesday,False,Main Course,316.04,6130,863
2024-08-27,1001,102,206,Tuesday,False,Beverage,154.75,3285,963
2024-08-27,1001,104,241,Tuesday,False,Appetizer,368.49,260,546
2024-08-27,1001,108,208,Tuesday,False,Beverage,416.47,1841,873
2024-08-27,1001,101,243,Tuesday,False,Dessert,420.66,536,892
2024-08-27,1001,104,209,Tuesday,False,Main Course,391.2,5024,802
2024-08-27,1001,101,247,Tuesday,False,Main Course,316.87,3869,858
2024-08-27,1001,102,211,Tuesday,False,Appetizer,196.56,3834,860
2024-08-27,1001,101,222,Tuesday,False,Beverage,184.15,3433,801
2024-08-27,1001,108,250,Tuesday,False,Dessert,393.15,3943,807
2024-08-27,1001,105,226,Tuesday,False,Main Course,315.73,2923,988
2024-08-27,1001,109,215,Tuesday,False,Main Course,140.27,1929,962
2024-08-27,1001,102,219,Tuesday,False,Beverage,473.84,1819,800
2024-08-27,1001,102,240,Tuesday,False,Main Course,429.77,2187,803
2024-08-27,1001,106,216,Tuesday,False,Dessert,196.09,4876,875
2024-08-27,1001,106,237,Tuesday,False,Appetizer,365.4,895,915
2024-08-27,1001,105,231,Tuesday,False,Appetizer,194.52,3494,922
2024-08-27,1001,107,227,Tuesday,False,Appetizer,305.48,2098,833
2024-08-27,1001,108,205,Tuesday,False,Main Course,81.42,3974,819
2024-08-27,1001,107,212,Tuesday,False,Beverage,153.19,2944,959
2024-08-27,1001,109,248,Tuesday,False,Beverage,319.43,107,194
2024-08-28,1002,101,278,Wednesday,False,Main Course,345.96,6174,882
2024-08-28,1002,108,284,Wednesday,False,Dessert,151.52,1612,915
2024-08-28,1002,108,251,Wednesday,False,Appetizer,290.56,4350,820
2024-08-28,1002,103,281,Wednesday,False,Main Course,88.72,1664,917
2024-08-28,1002,107,300,Wednesday,False,Main Course,53.98,2764,870
2024-08-28,1002,102,277,Wednesday,False,Appetizer,213.78,3678,908
2024-08-28,1002,105,257,Wednesday,False,Main Course,166.85,3210,883
2024-08-28,1002,108,254,Wednesday,False,Beverage,212.04,2920,859
2024-08-28,1002,103,264,Wednesday,False,Beverage,359.13,4725,865
2024-08-28,1002,104,259,Wednesday,False,Dessert,344.15,3246,951
2024-08-28,1002,106,286,Wednesday,False,Dessert,315.32,3328,827
2024-08-28,1002,106,255,Wednesday,False,Beverage,330.55,261,573
2024-08-28,1002,109,298,Wednesday,False,Main Course,414.54,2014,959
2024-08-28,1002,101,260,Wednesday,False,Main Course,213.17,3108,981
2024-08-28,1002,102,258,Wednesday,False,Appetizer,76.27,314,862
2024-08-28,1002,103,275,Wednesday,False,Beverage,144.41,5168,863
2024-08-28,1002,102,294,Wednesday,False,Main Course,382.19,4133,868
2024-08-28,1002,104,287,Wednesday,False,Beverage,347.74,2523,813
2024-08-28,1002,105,279,Wednesday,False,Dessert,229.07,3105,964
2024-08-28,1002,107,270,Wednesday,False,Beverage,114.04,3744,856
2024-08-28,1002,104,256,Wednesday,False,Appetizer,220.52,5120,947
2024-08-28,1002,106,280,Wednesday,False,Appetizer,449.95,1898,849
2024-08-28,1002,101,261,Wednesday,False,Appetizer,431.65,5044,806
2024-08-28,1002,105,263,Wednesday,False,Beverage,158.0,948,847
2024-08-28,1002,102,295,Wednesday,False,Beverage,428.22,6047,826
2024-08-28,1002,108,272,Wednesday,False,Beverage,101.57,1378,815
2024-08-28,1002,108,252,Wednesday,False,Main Course,402.23,5127,995
2024-08-28,1002,109,282,Wednesday,False,Beverage,384.48,1877,984
2024-08-28,1002,101,267,Wednesday,False,Appetizer,122.45,4198,808
2024-08-28,1002,103,283,Wednesday,False,Beverage,194.37,3494,833
2024-08-29,1001,105,247,Thursday,False,Main Course,316.87,315,752
2024-08-29,1001,109,208,Thursday,False,Beverage,416.47,1268,861
2024-08-29,1001,105,214,Thursday,False,Main Course,332.16,1775,811
2024-08-29,1001,101,203,Thursday,False,Appetizer,49.31,390,992
2024-08-29,1001,108,235,Thursday,False,Main Course,184.22,6331,893
2024-08-29,1001,108,207,Thursday,False,Appetizer,437.52,2203,885
2024-08-29,1001,105,210,Thursday,False,Main Course,202.21,158,398
2024-08-29,1001,108,233,Thursday,False,Beverage,412.17,2438,954
2024-08-29,1001,104,241,Thursday,False,Appetizer,368.49,806,878
2024-08-29,1001,101,239,Thursday,False,Beverage,311.52,2367,909
2024-08-29,1001,107,228,Thursday,False,Main Course,316.04,2988,919
2024-08-29,1001,102,227,Thursday,False,Appetizer,305.48,998,825
2024-08-29,1001,101,206,Thursday,False,Beverage,154.75,4113,944
2024-08-29,1001,109,220,Thursday,False,Main Course,440.05,23,56
2024-08-29,1001,106,236,Thursday,False,Beverage,186.23,4723,909
2024-08-29,1001,107,246,Thursday,False,Beverage,404.8,6044,958
2024-08-29,1001,106,222,Thursday,False,Beverage,184.15,4825,985
2024-08-29,1001,102,213,Thursday,False,Dessert,102.09,2990,950
2024-08-29,1001,107,250,Thursday,False,Dessert,393.15,1875,972
2024-08-29,1001,105,238,Thursday,False,Beverage,407.19,6247,810
2024-08-29,1001,103,242,Thursday,False,Beverage,351.69,27,57
2024-08-29,1001,104,225,Thursday,False,Appetizer,365.83,2999,878
2024-08-29,1001,109,218,Thursday,False,Beverage,403.52,1280,873
2024-08-29,1001,108,245,Thursday,False,Main Course,133.69,85,319
2024-08-29,1001,104,217,Thursday,False,Appetizer,421.36,3167,941
2024-08-29,1001,106,219,Thursday,False,Beverage,473.84,2215,909
2024-08-29,1001,101,204,Thursday,False,Dessert,269.39,1226,835
2024-08-29,1001,106,216,Thursday,False,Dessert,196.09,5663,963
2024-08-29,1001,104,215,Thursday,False,Main Course,140.27,132,351
2024-08-29,1001,106,232,Thursday,False,Beverage,346.13,4891,856
2024-08-29,1001,102,231,Thursday,False,Appetizer,194.52,3360,833
2024-08-30,1001,108,242,Friday,False,Beverage,351.69,6118,971
2024-08-30,1001,108,221,Friday,False,Main Course,191.33,4986,867
2024-08-30,1001,107,220,Friday,False,Main Course,440.05,1481,919
2024-08-30,1001,105,222,Friday,False,Beverage,184.15,202,673
2024-08-30,1001,101,229,Friday,False,Beverage,400.39,755,870
2024-08-30,1001,106,207,Friday,False,Appetizer,437.52,459,944
2024-08-30,1001,101,233,Friday,False,Beverage,412.17,1714,976
2024-08-30,1001,109,218,Friday,False,Beverage,403.52,2153,884
2024-08-30,1001,103,205,Friday,False,Main Course,81.42,538,985
2024-08-30,1001,105,225,Friday,False,Appetizer,365.83,3457,984
2024-08-30,1001,104,212,Friday,False,Beverage,153.19,4748,969
2024-08-30,1001,108,237,Friday,False,Appetizer,365.4,6034,854
